course_name,instructor,course url,course image,course description,reviews_avg,reviews_count,course_duration,lectures_count,level,price_after_discount,main_price,course_flag,students_count,,,,
Kafka Streams with Spring Cloud Stream,"Learning Journal, Prashant Kumar Pandey",https://www.udemy.com/course/kafka-streams-with-spring-cloud-streams/,https://img-b.udemycdn.com/course/240x135/3622476_ab6f_2.jpg,Mastering Real-time Stream Processing Microservices using Kafka Streams and Spring Cloud Streams,Rating: 4.7 out of 5,243 reviews,7.5 total hours,51 lectures,Intermediate,Current price: E£199.99,Original price: E£229.99,,"3,408 students",,,,
The Ultimate Git Course - with Applications in Unreal Engine,Stephen Ulibarri,https://www.udemy.com/course/the-ultimate-git-course-with-applications-in-unreal-engine/,https://img-b.udemycdn.com/course/240x135/4212450_c6e6.jpg,"Learn Git and GitHub, Version Control for Unreal Engine C++ Projects, and More!",Rating: 4.9 out of 5,243 reviews,6.5 total hours,38 lectures,All Levels,Current price: E£229.99,"Original price: E£1,199.99",,"1,514 students",,,,
RESTful Services in Oracle APEX - The Complete Guide (2022),Velchandru M,https://www.udemy.com/course/restful-services-in-oracle-apex/,https://img-b.udemycdn.com/course/240x135/3797234_1b78_2.jpg,Build a RESTful Service using ORDS (Oracle REST Data Services) in Oracle APEX. Unfold the power of REST Enabled SQL.,Rating: 4.2 out of 5,243 reviews,1.5 total hours,26 lectures,Intermediate,Current price: E£269.99,Original price: E£319.99,,"1,356 students",,,,
Artificial Intelligence (AI) in Software Testing,Sujal Patel,https://www.udemy.com/course/artificial-intelligence-ai-in-software-testing/,https://img-b.udemycdn.com/course/240x135/1674948_4fce_2.jpg,The Future of Automated Testing with Machine Learning - Implementing Artificial Intelligence (AI) in Test Automation,Rating: 3.5 out of 5,243 reviews,1.5 total hours,37 lectures,All Levels,Current price: E£199.99,Original price: E£229.99,,860 students,,,,
Learn to Program by Making Games in Unity,James Doyle,https://www.udemy.com/course/makingunitygames/,https://img-b.udemycdn.com/course/240x135/958272_ef7b_2.jpg,Game development made easy. Learn C# using Unity and create multiple games,Rating: 4.4 out of 5,242 reviews,11.5 total hours,98 lectures,All Levels,Current price: E£269.99,Original price: E£849.99,,"1,385 students",,,,
Odoo 13 Technical Training,Maki Turki,https://www.udemy.com/course/odoo-13-technical-training/,https://img-b.udemycdn.com/course/240x135/2643772_09dd.jpg,Learn Odoo Technical Training From Scratch.All What you need to get started developing Odoo application,Rating: 3.4 out of 5,242 reviews,5.5 total hours,47 lectures,All Levels,Current price: E£199.99,Original price: E£229.99,,965 students,,,,
Python and Flask Full-Stack Web Development for beginners,Bluelime Learning Solutions,https://www.udemy.com/course/python-and-flask-full-stack-web-development-for-beginners/,https://img-b.udemycdn.com/course/240x135/3400298_866c.jpg,Learn to create and deploy web applications with Python and Flask,Rating: 3.8 out of 5,242 reviews,35.5 total hours,349 lectures,Beginner,Current price: E£229.99,"Original price: E£1,199.99",,"19,566 students",,,,
DevOps on AWS: Learn to set up your infrastructure on cloud,"Eduonix Learning Solutions, Eduonix-Tech ., Samy Eduonix",https://www.udemy.com/course/devops-on-aws-learn-to-set-up-your-infrastructure-on-cloud/,https://img-b.udemycdn.com/course/240x135/1424446_12a1_2.jpg,A project based unique course which will teach you Cloud Computing  and DevOps both from ground up.,Rating: 4.4 out of 5,242 reviews,5.5 total hours,38 lectures,Intermediate,Current price: E£229.99,Original price: E£719.99,,"1,653 students",,,,
Let's Get Interactive with Storyline 3 / 360,Thor Melicher,https://www.udemy.com/course/lets-get-interactive-with-storyline-3-360/,https://img-b.udemycdn.com/course/240x135/1626628_7fb3_2.jpg,Create an eLearning Game to Learn How to Develop with Storyline,Rating: 4.7 out of 5,242 reviews,2.5 total hours,27 lectures,Intermediate,Current price: E£229.99,Original price: E£479.99,,"1,397 students",,,,
Artificial Neural Network and Machine Learning using MATLAB,Nastaran Reza Nazar Zadeh,https://www.udemy.com/course/artificial-neural-network-and-machine-learning-using-matlab/,https://img-b.udemycdn.com/course/240x135/3412802_e83e_2.jpg,Learn to Create Neural Network with Matlab Toolbox and Easy to Follow Codes; with Comprehensive Theoretical Concepts,Rating: 4.2 out of 5,242 reviews,4.5 total hours,52 lectures,All Levels,Current price: E£269.99,"Original price: E£1,399.99",,845 students,,,,
Absolute Beginners Introduction to Amazon Web Services (AWS),Sai Kiran Rathan,https://www.udemy.com/course/absolute-aws-beginners/,"data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 260 145""%3E%3C/svg%3E","Hands on course to get you started in AWS by creating free account, learning key concepts & applying best practices",Rating: 4.5 out of 5,242 reviews,3 total hours,29 lectures,Beginner,Current price: E£229.99,Original price: E£349.99,,"4,105 students",,,,
Introduction to Node-RED,"Venkatesh Varadachari, Lakshana Ramalingam",https://www.udemy.com/course/introduction-to-node-red/,https://img-b.udemycdn.com/course/240x135/2519436_9335_2.jpg,Learn Node-RED for rapid prototyping and development of applications,Rating: 4.1 out of 5,242 reviews,5 total hours,30 lectures,Beginner,Current price: E£269.99,"Original price: E£1,399.99",,"1,391 students",,,,
Redis,Jesse Boyer,https://www.udemy.com/course/learn-redis/,https://img-b.udemycdn.com/course/240x135/240058_10ac_5.jpg,Learn how to use the super powerful in-memory database used by the top web companies.,Rating: 4.2 out of 5,242 reviews,2 total hours,17 lectures,Intermediate,Current price: E£269.99,Original price: E£529.99,,"1,511 students",,,,
React Pizza Shop - Ordering Food with Hooks and Firebase,react.school _,https://www.udemy.com/course/react-pizza/,https://img-b.udemycdn.com/course/240x135/2236684_03f1_4.jpg,"Build a Tasty Restaurant Ordering App with React Hooks, Firebase, and Styled-Components. Mamma Mia!",Rating: 4.5 out of 5,242 reviews,5 total hours,43 lectures,Intermediate,Current price: E£319.99,Original price: E£449.99,,"1,316 students",,,,
Python and Ruby programming Complete step-by-step Tutorial,DoEdu IT Educations,https://www.udemy.com/course/python-and-ruby-learn-python-and-ruby-programming/,https://img-b.udemycdn.com/course/240x135/480894_7247_2.jpg,Learn complete python and ruby programming languages from scratch. Also learn GUI Programming.,Rating: 3.5 out of 5,242 reviews,13 total hours,160 lectures,All Levels,Current price: E£229.99,Original price: E£269.99,,"18,883 students",,,,
Learn Angular 8 & Web API by creating a Full Stack Web App,Vinay Kumar,https://www.udemy.com/course/angular-8/,https://img-b.udemycdn.com/course/240x135/2400782_2597_4.jpg,Practical based approach to learn Angular 8 by creating a simple full stack app using Angular 8 and Web API,Rating: 4.5 out of 5,242 reviews,5.5 total hours,43 lectures,Beginner,Current price: E£229.99,Original price: E£269.99,,"15,442 students",,,,
Become a Node.js developer:/Node.js/Express.js/MongoDB/API,Bluelime Learning Solutions,https://www.udemy.com/course/become-a-nodejs-developernodejsexpressjsmongodbapi/,https://img-b.udemycdn.com/course/240x135/4047200_8e9d.jpg,Learn Node.js from scratch by building a real-world  Chat application and a REST  API,Rating: 3.9 out of 5,241 reviews,10 total hours,104 lectures,Beginner,Current price: E£229.99,Original price: E£599.99,,"31,505 students",,,,
The Comprehensive Statistics and Data Science with R Course,"Geoffrey Hubona, Ph.D.",https://www.udemy.com/course/comprcourse/,https://img-b.udemycdn.com/course/240x135/929220_c5f2_2.jpg,"Learn how to use R for data science tasks, all about R data structures, functions and visualizations, and statistics.",Rating: 4.2 out of 5,241 reviews,19.5 total hours,219 lectures,All Levels,Current price: E£269.99,"Original price: E£1,299.99",,"2,789 students",,,,
Requirements Engineering: Software Engineering,Maged Koshty,https://www.udemy.com/course/requirements-software-engineering/,https://img-b.udemycdn.com/course/240x135/4400286_180b.jpg,"Everything you need to know about software requirements: elicitation, analysis, documentation, validation and management",Rating: 4.4 out of 5,241 reviews,5.5 total hours,79 lectures,Beginner,Current price: E£229.99,Original price: E£719.99,Bestseller,"5,230 students",,,,
Intro to eXtensible Stylesheet Language Transformations,Marie Taylor,https://www.udemy.com/course/xslt-jumpstart/,https://img-b.udemycdn.com/course/240x135/58206_cb07_23.jpg,a to-the-point course on XSLT,Rating: 3.9 out of 5,241 reviews,1.5 total hours,12 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,"1,992 students",,,,
Complete Git and Github Beginner to Expert,Oak Academy,https://www.udemy.com/course/complete-git-and-github-beginner-to-expert/,https://img-b.udemycdn.com/course/240x135/3538842_9881_4.jpg,Git and Github from scratch using step-by-step. You will learn Git & Github with great & easy to understand examples!,Rating: 4.4 out of 5,241 reviews,2 total hours,17 lectures,Beginner,Current price: E£229.99,Original price: E£629.99,,"15,846 students",,,,
Computer Vision: YOLO Custom Object Detection with Colab GPU,Abhilash Nelson,https://www.udemy.com/course/computer-vision-yolo-custom-object-detection-with-colab-gpu/,https://img-b.udemycdn.com/course/240x135/3129498_45ae_6.jpg,YOLO: Pre-Trained Coco Dataset and Custom Trained Coronavirus Object Detection Model with Google Colab GPU Training,Rating: 4.8 out of 5,241 reviews,4 total hours,46 lectures,All Levels,Current price: E£319.99,Original price: E£779.99,,"3,652 students",,,,
CSS Development (with CSS3!),"Dollar Design School, Zachary Kingston",https://www.udemy.com/course/css-development-with-css3/,https://img-b.udemycdn.com/course/240x135/24334_ee67_13.jpg,"Create Flexible, Interesting, and Usable Designs for Desktop &Mobile Websites with CSS tutorial for beginners using CSS3",Rating: 3.6 out of 5,241 reviews,5 total hours,32 lectures,All Levels,Current price: E£199.99,Original price: E£229.99,,"25,892 students",,,,
Learn SASS and SCSS,"Dollar Design School, Dave Moran",https://www.udemy.com/course/learn-sass-and-scss/,https://img-b.udemycdn.com/course/240x135/1510324_5b1f_2.jpg,Supercharge your CSS! Unleash the Advantages of CSS Pre-processing with SASS and SCSS.,Rating: 4.4 out of 5,240 reviews,3.5 total hours,42 lectures,Intermediate,Current price: E£269.99,Original price: E£719.99,,994 students,,,,
Machine Learning In The Cloud With Azure Machine Learning,"TetraNoodle Team, Manuj Aggarwal",https://www.udemy.com/course/machine-learning-in-the-cloud-with-azure-machine-learning/,https://img-b.udemycdn.com/course/240x135/1568060_4df3_2.jpg,Introduction to machine learning in the cloud with Azure Machine Learning.,Rating: 4.1 out of 5,240 reviews,3 total hours,35 lectures,Beginner,Current price: E£269.99,Original price: E£849.99,,"5,564 students",,,,
Machine Learning In The Cloud With Azure Machine Learning,"TetraNoodle Team, Manuj Aggarwal",https://www.udemy.com/course/machine-learning-in-the-cloud-with-azure-machine-learning/,https://img-b.udemycdn.com/course/240x135/1568060_4df3_2.jpg,Introduction to machine learning in the cloud with Azure Machine Learning.,Rating: 4.1 out of 5,240 reviews,3 total hours,35 lectures,Beginner,Current price: E£269.99,Original price: E£849.99,,"5,564 students",,,,
Ionic 4 - Build PWA and Mobile Apps with Angular,Baljeet Singh,https://www.udemy.com/course/ionic-4-build-pwa-and-mobile-apps-with-angular/,https://img-b.udemycdn.com/course/240x135/1836270_d74a_2.jpg,"Build Progressive Web Apps, Native Android and iOS Apps with Ionic 4 and Angular",Rating: 4.4 out of 5,240 reviews,3.5 total hours,61 lectures,Beginner,Current price: E£229.99,Original price: E£479.99,,"1,026 students",,,,
SQL From Scratch Using Oracle SQL Developer and TOAD,247 Learning,https://www.udemy.com/course/sql-from-scratch-using-oracle-sql-developer-and-toad/,https://img-b.udemycdn.com/course/240x135/655448_19f3_2.jpg,Learn how to query databases using SQL,Rating: 4.3 out of 5,240 reviews,10.5 total hours,111 lectures,Beginner,Current price: E£229.99,"Original price: E£1,199.99",,"13,532 students",,,,
Loopback 4: Modern ways to Build APIs in Typescript & NodeJs,Haider Malik,https://www.udemy.com/course/loopback-4-the-complete-developers-guide/,https://img-b.udemycdn.com/course/240x135/2460064_afd0_4.jpg,"Build Amazing APIs with Typescript, NodeJs, MongoDB, and Mysql",Rating: 4.0 out of 5,240 reviews,5 total hours,47 lectures,Intermediate,Current price: E£229.99,Original price: E£749.99,,987 students,,,,
The Complete Guide to Bot Creation,"Tim Großmann, Felix Breuer",https://www.udemy.com/course/the-complete-guide-to-bot-creation/,https://img-b.udemycdn.com/course/240x135/3063576_af48_2.jpg,and Automating your Everyday Work,Rating: 4.5 out of 5,240 reviews,4 total hours,43 lectures,Beginner,Current price: E£269.99,Original price: E£799.99,,"43,894 students",,,,
Learn RPA Automation Anywhere 11 From Scratch,Akbar Shaikh,https://www.udemy.com/course/learn-automation-anywhere/,https://img-b.udemycdn.com/course/240x135/2194712_a1a7.jpg,RPA Automation Anywhere Beginner Guide,Rating: 4.3 out of 5,240 reviews,5 total hours,37 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,874 students,,,,
Full Stack Web Development with React,Uplatz Training,https://www.udemy.com/course/reactjs-training/,https://img-b.udemycdn.com/course/240x135/3124072_2957_8.jpg,"Become a Web Developer with mastery over React. Learn latest ReactJS concepts - Redux, React Router, JSX, Webpack, more.",Rating: 2.8 out of 5,240 reviews,15.5 total hours,18 lectures,All Levels,Current price: E£269.99,"Original price: E£1,299.99",,"44,452 students",,,,
Level Up in Auto Layout - Swift & iOS,Jonathan Rasmusson,https://www.udemy.com/course/level-up-in-auto-layout/,https://img-b.udemycdn.com/course/240x135/2404214_f246_7.jpg,How to build iOS applications in Swift using Auto Layout,Rating: 4.7 out of 5,240 reviews,4 total hours,50 lectures,Intermediate,Current price: E£269.99,Original price: E£719.99,,"2,595 students",,,,
"Augmented Reality ""Watch Try-On"" app using Vuforia & Unity",Parth Anand,https://www.udemy.com/course/augmented-reality-watch-try-on-app-using-vuforia-unity/,https://img-b.udemycdn.com/course/240x135/2546281_1d75_5.jpg,"Get started with Augmented Reality development using Vuforia, Unity & create an AR Watch Try-On app for iOS and Android",Rating: 4.6 out of 5,239 reviews,3 total hours,18 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,900 students,,,,
Modding By Kaupenjoe: Forge Modding for Minecraft 1.18.1,Kaupenjoe (Nico),https://www.udemy.com/course/minecraft-modding-forge-118/,https://img-b.udemycdn.com/course/240x135/4446948_608e.jpg,Learn Minecraft Modding with Forge and Java. Beginner Friendly Introduction to Java and Minecraft Modding with Forge!,Rating: 4.6 out of 5,239 reviews,15 total hours,113 lectures,All Levels,Current price: E£229.99,Original price: E£319.99,,"1,110 students",,,,
